datetime,season,yr,mnth,hr,holiday,weekday,weathersit,temp,hum,windspeed,cnt
2012-06-27 10:00:00,2,1,6,10,0,2,1.0,0.7,0.37,0.2537,172.0
2012-06-27 11:00:00,2,1,6,11,0,2,1.0,0.74,0.3,0.3284,209.0
2012-06-27 12:00:00,2,1,6,12,0,2,1.0,0.76,0.29,0.2985,322.0
2012-06-27 13:00:00,2,1,6,13,0,2,1.0,0.8,0.27,0.3284,321.0
2012-06-27 14:00:00,2,1,6,14,0,2,1.0,0.8,0.24,0.3582,270.0
2012-06-27 15:00:00,2,1,6,15,0,2,1.0,0.8,0.26,0.4627,249.0
2012-06-27 16:00:00,2,1,6,16,0,2,1.0,0.82,0.24,0.4478,392.0
2012-06-27 17:00:00,2,1,6,17,0,2,1.0,0.82,0.24,0.3881,843.0
2012-06-27 18:00:00,2,1,6,18,0,2,1.0,0.8,0.27,0.3284,804.0
2012-06-27 19:00:00,2,1,6,19,0,2,1.0,0.78,0.29,0.3284,643.0
2012-06-27 20:00:00,2,1,6,20,0,2,1.0,0.76,0.31,0.194,445.0
2012-06-27 21:00:00,2,1,6,21,0,2,1.0,0.74,0.35,0.1343,367.0
2012-06-27 22:00:00,2,1,6,22,0,2,1.0,0.72,0.39,0.0896,297.0
2012-06-27 23:00:00,2,1,6,23,0,2,1.0,0.68,0.47,0.1343,159.0
2012-06-28 00:00:00,2,1,6,0,0,3,1.0,0.66,0.5,0.1045,54.0
2012-06-28 01:00:00,2,1,6,1,0,3,1.0,0.66,0.54,0.0,25.0
2012-06-28 02:00:00,2,1,6,2,0,3,1.0,0.66,0.5,0.0896,13.0
2012-06-28 03:00:00,2,1,6,3,0,3,1.0,0.66,0.5,0.0896,7.0
2012-06-28 04:00:00,2,1,6,4,0,3,1.0,0.62,0.61,0.1045,11.0
2012-06-28 05:00:00,2,1,6,5,0,3,1.0,0.62,0.57,0.0896,47.0
2012-06-28 06:00:00,2,1,6,6,0,3,1.0,0.62,0.57,0.0896,193.0
2012-06-28 07:00:00,2,1,6,7,0,3,1.0,0.62,0.61,0.1045,508.0
2012-06-28 08:00:00,2,1,6,8,0,3,1.0,0.66,0.5,0.1343,617.0
2012-06-28 09:00:00,2,1,6,9,0,3,1.0,0.7,0.54,0.1642,351.0
2012-06-28 10:00:00,2,1,6,10,0,3,1.0,0.74,0.48,0.194,184.0
2012-06-28 11:00:00,2,1,6,11,0,3,1.0,0.8,0.31,0.194,211.0
2012-06-28 12:00:00,2,1,6,12,0,3,1.0,0.84,0.26,0.2836,276.0
2012-06-28 13:00:00,2,1,6,13,0,3,1.0,0.86,0.26,0.2239,236.0
2012-06-28 14:00:00,2,1,6,14,0,3,1.0,0.86,0.25,0.3284,254.0
2012-06-28 15:00:00,2,1,6,15,0,3,1.0,0.86,0.25,0.3284,219.0
2012-06-28 16:00:00,2,1,6,16,0,3,1.0,0.88,0.23,0.194,387.0
2012-06-28 17:00:00,2,1,6,17,0,3,1.0,0.88,0.22,0.194,705.0
2012-06-28 18:00:00,2,1,6,18,0,3,1.0,0.86,0.25,0.2239,697.0
2012-06-28 19:00:00,2,1,6,19,0,3,1.0,0.84,0.3,0.2985,571.0
2012-06-28 20:00:00,2,1,6,20,0,3,1.0,0.82,0.34,0.194,470.0
2012-06-28 21:00:00,2,1,6,21,0,3,1.0,0.76,0.55,0.194,398.0
2012-06-28 22:00:00,2,1,6,22,0,3,1.0,0.76,0.52,0.1642,274.0
2012-06-28 23:00:00,2,1,6,23,0,3,1.0,0.74,0.48,0.1343,171.0
2012-06-29 00:00:00,2,1,6,0,0,4,1.0,0.74,0.48,0.1343,114.0
2012-06-29 01:00:00,2,1,6,1,0,4,1.0,0.74,0.51,0.1642,42.0
2012-06-29 02:00:00,2,1,6,2,0,4,1.0,0.72,0.58,0.194,18.0
2012-06-29 03:00:00,2,1,6,3,0,4,1.0,0.72,0.58,0.194,8.0
2012-06-29 04:00:00,2,1,6,4,0,4,1.0,0.7,0.65,0.1642,10.0
2012-06-29 05:00:00,2,1,6,5,0,4,1.0,0.7,0.61,0.1045,45.0
2012-06-29 06:00:00,2,1,6,6,0,4,2.0,0.7,0.61,0.1642,163.0
2012-06-29 07:00:00,2,1,6,7,0,4,1.0,0.7,0.61,0.1045,380.0
2012-06-29 08:00:00,2,1,6,8,0,4,2.0,0.74,0.55,0.1045,624.0
2012-06-29 09:00:00,2,1,6,9,0,4,1.0,0.76,0.55,0.1642,300.0
2012-06-29 10:00:00,2,1,6,10,0,4,1.0,0.9,0.39,0.2985,171.0
2012-06-29 11:00:00,2,1,6,11,0,4,2.0,0.9,0.42,0.2836,188.0
2012-06-29 12:00:00,2,1,6,12,0,4,2.0,0.92,0.4,0.2537,226.0
2012-06-29 13:00:00,2,1,6,13,0,4,1.0,0.94,0.38,0.194,239.0
2012-06-29 14:00:00,2,1,6,14,0,4,1.0,0.96,0.36,0.2239,233.0
2012-06-29 15:00:00,2,1,6,15,0,4,1.0,0.96,0.36,0.0,230.0
2012-06-29 16:00:00,2,1,6,16,0,4,1.0,0.96,0.36,0.0,351.0
2012-06-29 17:00:00,2,1,6,17,0,4,1.0,0.98,0.34,0.194,539.0
2012-06-29 18:00:00,2,1,6,18,0,4,1.0,0.96,0.31,0.0,464.0
2012-06-29 19:00:00,2,1,6,19,0,4,1.0,0.9,0.47,0.194,363.0
2012-06-29 20:00:00,2,1,6,20,0,4,1.0,0.92,0.42,0.2537,308.0
2012-06-29 21:00:00,2,1,6,21,0,4,2.0,0.86,0.53,0.194,236.0
2012-06-29 22:00:00,2,1,6,22,0,4,3.0,0.82,0.63,0.194,163.0
2012-06-29 23:00:00,2,1,6,23,0,4,3.0,0.82,0.63,0.194,48.0
2012-06-30 00:00:00,2,1,6,0,0,5,3.0,0.64,0.89,0.1642,69.0
2012-06-30 01:00:00,2,1,6,1,0,5,3.0,0.64,0.89,0.2239,58.0
2012-06-30 02:00:00,2,1,6,2,0,5,2.0,0.64,0.89,0.0,61.0
2012-06-30 03:00:00,2,1,6,3,0,5,2.0,0.64,0.89,0.0,23.0
2012-06-30 04:00:00,2,1,6,4,0,5,2.0,0.62,0.94,0.0,18.0
2012-06-30 05:00:00,2,1,6,5,0,5,1.0,0.64,0.89,0.1642,10.0
2012-06-30 06:00:00,2,1,6,6,0,5,1.0,0.64,0.89,0.1642,42.0
2012-06-30 07:00:00,2,1,6,7,0,5,1.0,0.64,0.89,0.1642,92.0
2012-06-30 08:00:00,2,1,6,8,0,5,1.0,0.64,0.89,0.1642,194.0
2012-06-30 09:00:00,2,1,6,9,0,5,1.0,0.64,0.89,0.1642,275.0
2012-06-30 10:00:00,2,1,6,10,0,5,1.0,0.88,0.3,0.2537,404.0
2012-06-30 11:00:00,2,1,6,11,0,5,1.0,0.88,0.3,0.2537,452.0
2012-06-30 12:00:00,2,1,6,12,0,5,1.0,0.88,0.3,0.2537,471.0
2012-06-30 13:00:00,2,1,6,13,0,5,1.0,0.88,0.3,0.2537,428.0
2012-06-30 14:00:00,2,1,6,14,0,5,1.0,0.88,0.3,0.2537,409.0
2012-06-30 15:00:00,2,1,6,15,0,5,1.0,0.88,0.3,0.2537,404.0
2012-06-30 16:00:00,2,1,6,16,0,5,1.0,0.9,0.29,0.1642,373.0
2012-06-30 17:00:00,2,1,6,17,0,5,1.0,0.88,0.32,0.1343,362.0
2012-06-30 18:00:00,2,1,6,18,0,5,1.0,0.88,0.35,0.0,339.0
2012-06-30 19:00:00,2,1,6,19,0,5,1.0,0.84,0.44,0.2537,374.0
2012-06-30 20:00:00,2,1,6,20,0,5,1.0,0.82,0.52,0.1642,292.0
2012-06-30 21:00:00,2,1,6,21,0,5,1.0,0.82,0.52,0.1642,213.0
2012-06-30 22:00:00,2,1,6,22,0,5,1.0,0.78,0.62,0.1642,172.0
2012-06-30 23:00:00,2,1,6,23,0,5,1.0,0.78,0.62,0.0896,152.0
2012-07-01 00:00:00,2,1,7,0,0,6,1.0,0.76,0.66,0.0,149.0
2012-07-01 01:00:00,2,1,7,1,0,6,1.0,0.74,0.7,0.1343,93.0
2012-07-01 02:00:00,2,1,7,2,0,6,1.0,0.72,0.74,0.0896,90.0
2012-07-01 03:00:00,2,1,7,3,0,6,1.0,0.72,0.84,0.1343,33.0
2012-07-01 04:00:00,2,1,7,4,0,6,1.0,0.7,0.79,0.194,4.0
2012-07-01 05:00:00,2,1,7,5,0,6,1.0,0.68,0.79,0.1045,10.0
2012-07-01 06:00:00,2,1,7,6,0,6,1.0,0.7,0.79,0.0896,27.0
2012-07-01 07:00:00,2,1,7,7,0,6,1.0,0.74,0.7,0.0,50.0
2012-07-01 08:00:00,2,1,7,8,0,6,1.0,0.78,0.62,0.1045,142.0
2012-07-01 09:00:00,2,1,7,9,0,6,1.0,0.82,0.56,0.0,219.0
2012-07-01 10:00:00,2,1,7,10,0,6,1.0,0.86,0.44,0.2985,366.0
2012-07-01 11:00:00,2,1,7,11,0,6,1.0,0.88,0.39,0.2239,377.0
2012-07-01 12:00:00,2,1,7,12,0,6,1.0,0.9,0.37,0.2239,433.0
2012-07-01 13:00:00,2,1,7,13,0,6,1.0,0.92,0.33,0.2537,420.0
2012-07-01 14:00:00,2,1,7,14,0,6,1.0,0.92,0.33,0.2537,444.0
2012-07-01 15:00:00,2,1,7,15,0,6,1.0,0.9,0.37,0.2836,345.0
2012-07-01 16:00:00,2,1,7,16,0,6,1.0,0.92,0.33,0.2985,313.0
2012-07-01 17:00:00,2,1,7,17,0,6,1.0,0.92,0.26,0.2985,413.0
2012-07-01 18:00:00,2,1,7,18,0,6,1.0,0.88,0.32,0.3582,370.0
2012-07-01 19:00:00,2,1,7,19,0,6,1.0,0.84,0.39,0.1343,382.0
2012-07-01 20:00:00,2,1,7,20,0,6,1.0,0.84,0.39,0.1343,332.0
2012-07-01 21:00:00,2,1,7,21,0,6,1.0,0.84,0.39,0.1343,258.0
2012-07-01 22:00:00,2,1,7,22,0,6,1.0,0.82,0.43,0.1343,151.0
2012-07-01 23:00:00,2,1,7,23,0,6,3.0,0.78,0.52,0.1642,110.0
2012-07-02 00:00:00,2,1,7,0,0,0,2.0,0.76,0.58,0.2239,43.0
2012-07-02 01:00:00,2,1,7,1,0,0,2.0,0.76,0.58,0.194,17.0
2012-07-02 02:00:00,2,1,7,2,0,0,2.0,0.74,0.51,0.2537,15.0
2012-07-02 03:00:00,2,1,7,3,0,0,2.0,0.72,0.54,0.4179,5.0
2012-07-02 04:00:00,2,1,7,4,0,0,2.0,0.72,0.54,0.2985,12.0
2012-07-02 05:00:00,2,1,7,5,0,0,2.0,0.72,0.51,0.0,40.0
2012-07-02 06:00:00,2,1,7,6,0,0,1.0,0.7,0.58,0.1045,136.0
2012-07-02 07:00:00,2,1,7,7,0,0,1.0,0.74,0.51,0.1045,398.0
2012-07-02 08:00:00,2,1,7,8,0,0,1.0,0.76,0.52,0.194,568.0
2012-07-02 09:00:00,2,1,7,9,0,0,1.0,0.78,0.46,0.2537,295.0
2012-07-02 10:00:00,2,1,7,10,0,0,1.0,0.8,0.43,0.2537,174.0
2012-07-02 11:00:00,2,1,7,11,0,0,1.0,0.84,0.28,0.2985,201.0
2012-07-02 12:00:00,2,1,7,12,0,0,1.0,0.84,0.32,0.194,257.0
2012-07-02 13:00:00,2,1,7,13,0,0,1.0,0.86,0.34,0.2239,236.0
2012-07-02 14:00:00,2,1,7,14,0,0,1.0,0.86,0.34,0.2239,230.0
2012-07-02 15:00:00,2,1,7,15,0,0,1.0,0.84,0.36,0.194,234.0
2012-07-02 16:00:00,2,1,7,16,0,0,1.0,0.84,0.36,0.2836,365.0
2012-07-02 17:00:00,2,1,7,17,0,0,1.0,0.84,0.32,0.1343,747.0
2012-07-02 18:00:00,2,1,7,18,0,0,1.0,0.84,0.32,0.1642,730.0
2012-07-02 19:00:00,2,1,7,19,0,0,1.0,0.78,0.43,0.1343,581.0
2012-07-02 20:00:00,2,1,7,20,0,0,1.0,0.78,0.43,0.1343,395.0
2012-07-02 21:00:00,2,1,7,21,0,0,1.0,0.76,0.45,0.1343,258.0
2012-07-02 22:00:00,2,1,7,22,0,0,1.0,0.74,0.51,0.1642,188.0
2012-07-02 23:00:00,2,1,7,23,0,0,1.0,0.74,0.51,0.1045,102.0
2012-07-03 00:00:00,2,1,7,0,0,1,1.0,0.72,0.54,0.0,53.0
2012-07-03 01:00:00,2,1,7,1,0,1,1.0,0.72,0.58,0.0,14.0
2012-07-03 02:00:00,2,1,7,2,0,1,1.0,0.72,0.58,0.0,10.0
2012-07-03 03:00:00,2,1,7,3,0,1,1.0,0.7,0.65,0.1343,2.0
2012-07-03 04:00:00,2,1,7,4,0,1,1.0,0.68,0.65,0.1045,6.0
2012-07-03 05:00:00,2,1,7,5,0,1,1.0,0.7,0.61,0.0,35.0
2012-07-03 06:00:00,2,1,7,6,0,1,1.0,0.7,0.65,0.1343,154.0
2012-07-03 07:00:00,2,1,7,7,0,1,1.0,0.74,0.58,0.0,483.0
2012-07-03 08:00:00,2,1,7,8,0,1,1.0,0.74,0.62,0.0896,646.0
2012-07-03 09:00:00,2,1,7,9,0,1,1.0,0.8,0.49,0.1642,272.0
2012-07-03 10:00:00,2,1,7,10,0,1,1.0,0.82,0.43,0.2239,209.0
2012-07-03 11:00:00,2,1,7,11,0,1,1.0,0.86,0.34,0.194,217.0
2012-07-03 12:00:00,2,1,7,12,0,1,1.0,0.88,0.28,0.194,272.0
2012-07-03 13:00:00,2,1,7,13,0,1,1.0,0.9,0.25,0.1343,283.0
2012-07-03 14:00:00,2,1,7,14,0,1,1.0,0.9,0.25,0.194,310.0
2012-07-03 15:00:00,2,1,7,15,0,1,2.0,0.9,0.24,0.0,401.0
2012-07-03 16:00:00,2,1,7,16,0,1,2.0,0.9,0.24,0.194,527.0
2012-07-03 17:00:00,2,1,7,17,0,1,2.0,0.86,0.3,0.1642,722.0
2012-07-03 18:00:00,2,1,7,18,0,1,2.0,0.86,0.3,0.0,627.0
2012-07-03 19:00:00,2,1,7,19,0,1,2.0,0.84,0.36,0.1343,497.0
2012-07-03 20:00:00,2,1,7,20,0,1,3.0,0.76,0.55,0.4925,376.0
2012-07-03 21:00:00,2,1,7,21,0,1,2.0,0.7,0.7,0.2836,196.0
2012-07-03 22:00:00,2,1,7,22,0,1,1.0,0.68,0.79,0.194,177.0
2012-07-03 23:00:00,2,1,7,23,0,1,1.0,0.66,0.83,0.0,171.0
2012-07-04 00:00:00,2,1,7,0,1,2,1.0,0.68,0.79,0.0896,159.0
2012-07-04 01:00:00,2,1,7,1,1,2,1.0,0.68,0.74,0.0,123.0
2012-07-04 02:00:00,2,1,7,2,1,2,1.0,0.66,0.83,0.1343,93.0
2012-07-04 03:00:00,2,1,7,3,1,2,1.0,0.68,0.74,0.194,32.0
2012-07-04 04:00:00,2,1,7,4,1,2,1.0,0.68,0.69,0.2537,16.0
2012-07-04 05:00:00,2,1,7,5,1,2,1.0,0.66,0.69,0.0,19.0
2012-07-04 06:00:00,2,1,7,6,1,2,1.0,0.66,0.69,0.0,32.0
2012-07-04 07:00:00,2,1,7,7,1,2,1.0,0.68,0.65,0.0,72.0
2012-07-04 08:00:00,2,1,7,8,1,2,1.0,0.7,0.61,0.1045,153.0
2012-07-04 09:00:00,2,1,7,9,1,2,1.0,0.76,0.52,0.0,293.0
2012-07-04 10:00:00,2,1,7,10,1,2,1.0,0.8,0.46,0.0,447.0
2012-07-04 11:00:00,2,1,7,11,1,2,1.0,0.82,0.46,0.1343,485.0
2012-07-04 12:00:00,2,1,7,12,1,2,1.0,0.86,0.41,0.2239,494.0
2012-07-04 13:00:00,2,1,7,13,1,2,1.0,0.9,0.35,0.0,499.0
2012-07-04 14:00:00,2,1,7,14,1,2,1.0,0.9,0.37,0.1642,547.0
2012-07-04 15:00:00,2,1,7,15,1,2,1.0,0.92,0.35,0.2985,454.0
2012-07-04 16:00:00,2,1,7,16,1,2,1.0,0.92,0.35,0.2537,389.0
2012-07-04 17:00:00,2,1,7,17,1,2,1.0,0.92,0.35,0.2985,414.0
2012-07-04 18:00:00,2,1,7,18,1,2,1.0,0.9,0.42,0.194,430.0
2012-07-04 19:00:00,2,1,7,19,1,2,1.0,0.86,0.47,0.2239,432.0
2012-07-04 20:00:00,2,1,7,20,1,2,1.0,0.86,0.47,0.2239,551.0
2012-07-04 21:00:00,2,1,7,21,1,2,1.0,0.84,0.53,0.1343,584.0
2012-07-04 22:00:00,2,1,7,22,1,2,1.0,0.82,0.56,0.2239,502.0
2012-07-04 23:00:00,2,1,7,23,1,2,2.0,0.78,0.43,0.0896,183.0
2012-07-05 00:00:00,2,1,7,0,0,3,1.0,0.74,0.51,0.1045,88.0
2012-07-05 01:00:00,2,1,7,1,0,3,1.0,0.74,0.51,0.2836,30.0
2012-07-05 02:00:00,2,1,7,2,0,3,1.0,0.74,0.51,0.0,18.0
2012-07-05 03:00:00,2,1,7,3,0,3,1.0,0.72,0.54,0.194,7.0
2012-07-05 04:00:00,2,1,7,4,0,3,1.0,0.72,0.58,0.0,7.0
2012-07-05 05:00:00,2,1,7,5,0,3,1.0,0.72,0.62,0.0,29.0
2012-07-05 06:00:00,2,1,7,6,0,3,1.0,0.72,0.58,0.0,133.0
2012-07-05 07:00:00,2,1,7,7,0,3,1.0,0.76,0.55,0.0,343.0
2012-07-05 08:00:00,2,1,7,8,0,3,1.0,0.8,0.49,0.1343,550.0
2012-07-05 09:00:00,2,1,7,9,0,3,1.0,0.84,0.49,0.2985,293.0
2012-07-05 10:00:00,2,1,7,10,0,3,1.0,0.86,0.44,0.3582,186.0
2012-07-05 11:00:00,2,1,7,11,0,3,1.0,0.9,0.35,0.2985,244.0
2012-07-05 12:00:00,2,1,7,12,0,3,1.0,0.9,0.35,0.3582,276.0
2012-07-05 13:00:00,2,1,7,13,0,3,1.0,0.92,0.33,0.2239,310.0
2012-07-05 14:00:00,2,1,7,14,0,3,1.0,0.92,0.33,0.3284,241.0
2012-07-05 15:00:00,2,1,7,15,0,3,1.0,0.92,0.33,0.3582,254.0
2012-07-05 16:00:00,2,1,7,16,0,3,1.0,0.92,0.33,0.2537,433.0
2012-07-05 17:00:00,2,1,7,17,0,3,1.0,0.92,0.35,0.1642,689.0
2012-07-05 18:00:00,2,1,7,18,0,3,2.0,0.9,0.39,0.3284,607.0
2012-07-05 19:00:00,2,1,7,19,0,3,2.0,0.88,0.39,0.2537,503.0
2012-07-05 20:00:00,2,1,7,20,0,3,2.0,0.86,0.41,0.2239,321.0
2012-07-05 21:00:00,2,1,7,21,0,3,1.0,0.84,0.47,0.194,323.0
2012-07-05 22:00:00,2,1,7,22,0,3,1.0,0.82,0.59,0.1343,225.0
2012-07-05 23:00:00,2,1,7,23,0,3,1.0,0.8,0.55,0.1642,131.0
2012-07-06 00:00:00,2,1,7,0,0,4,1.0,0.78,0.62,0.1343,102.0
2012-07-06 01:00:00,2,1,7,1,0,4,1.0,0.78,0.55,0.2239,29.0
2012-07-06 02:00:00,2,1,7,2,0,4,1.0,0.76,0.62,0.1343,17.0
2012-07-06 03:00:00,2,1,7,3,0,4,2.0,0.74,0.7,0.194,7.0
2012-07-06 04:00:00,2,1,7,4,0,4,1.0,0.74,0.66,0.2239,6.0
2012-07-06 05:00:00,2,1,7,5,0,4,1.0,0.74,0.66,0.194,35.0
2012-07-06 06:00:00,2,1,7,6,0,4,1.0,0.74,0.66,0.194,131.0
2012-07-06 07:00:00,2,1,7,7,0,4,1.0,0.78,0.46,0.1343,353.0
2012-07-06 08:00:00,2,1,7,8,0,4,1.0,0.8,0.41,0.1642,585.0
2012-07-06 09:00:00,2,1,7,9,0,4,1.0,0.82,0.36,0.1343,304.0
2012-07-06 10:00:00,2,1,7,10,0,4,1.0,0.86,0.3,0.0,210.0
2012-07-06 11:00:00,2,1,7,11,0,4,1.0,0.84,0.32,0.0896,233.0
2012-07-06 12:00:00,2,1,7,12,0,4,1.0,0.88,0.28,0.1045,331.0
2012-07-06 13:00:00,2,1,7,13,0,4,1.0,0.9,0.27,0.1045,293.0
2012-07-06 14:00:00,2,1,7,14,0,4,1.0,0.9,0.31,0.1642,275.0
2012-07-06 15:00:00,2,1,7,15,0,4,1.0,0.92,0.29,0.194,285.0
2012-07-06 16:00:00,2,1,7,16,0,4,1.0,0.92,0.29,0.1045,369.0
2012-07-06 17:00:00,2,1,7,17,0,4,1.0,0.92,0.29,0.0,576.0
2012-07-06 18:00:00,2,1,7,18,0,4,1.0,0.9,0.33,0.2537,560.0
2012-07-06 19:00:00,2,1,7,19,0,4,1.0,0.88,0.35,0.2239,418.0
2012-07-06 20:00:00,2,1,7,20,0,4,1.0,0.86,0.39,0.1045,336.0
2012-07-06 21:00:00,2,1,7,21,0,4,1.0,0.82,0.52,0.1343,300.0
2012-07-06 22:00:00,2,1,7,22,0,4,1.0,0.8,0.55,0.194,288.0
2012-07-06 23:00:00,2,1,7,23,0,4,1.0,0.8,0.63,0.1045,164.0
2012-07-07 00:00:00,2,1,7,0,0,5,1.0,0.78,0.66,0.1343,150.0
2012-07-07 01:00:00,2,1,7,1,0,5,1.0,0.76,0.7,0.1642,71.0
2012-07-07 02:00:00,2,1,7,2,0,5,1.0,0.76,0.72,0.1642,58.0
2012-07-07 03:00:00,2,1,7,3,0,5,1.0,0.74,0.74,0.1343,31.0
2012-07-07 04:00:00,2,1,7,4,0,5,1.0,0.74,0.74,0.1642,16.0
2012-07-07 05:00:00,2,1,7,5,0,5,1.0,0.74,0.74,0.194,14.0
2012-07-07 06:00:00,2,1,7,6,0,5,1.0,0.74,0.74,0.1045,31.0
2012-07-07 07:00:00,2,1,7,7,0,5,1.0,0.78,0.66,0.1045,71.0
2012-07-07 08:00:00,2,1,7,8,0,5,1.0,0.82,0.63,0.194,152.0
2012-07-07 09:00:00,2,1,7,9,0,5,1.0,0.84,0.59,0.1642,256.0
2012-07-07 10:00:00,2,1,7,10,0,5,1.0,0.92,0.37,0.2239,325.0
2012-07-07 11:00:00,2,1,7,11,0,5,1.0,0.94,0.38,0.194,367.0
2012-07-07 12:00:00,2,1,7,12,0,5,1.0,0.96,0.31,0.3582,342.0
2012-07-07 13:00:00,2,1,7,13,0,5,2.0,0.96,0.31,0.2537,360.0
2012-07-07 14:00:00,2,1,7,14,0,5,2.0,0.96,0.3,0.1343,308.0
2012-07-07 15:00:00,2,1,7,15,0,5,1.0,0.96,0.26,0.0,306.0
2012-07-07 16:00:00,2,1,7,16,0,5,1.0,1.0,0.19,0.1642,294.0
2012-07-07 17:00:00,2,1,7,17,0,5,1.0,0.96,0.26,0.1343,279.0
2012-07-07 18:00:00,2,1,7,18,0,5,1.0,0.94,0.29,0.0896,277.0
2012-07-07 19:00:00,2,1,7,19,0,5,1.0,0.92,0.33,0.1343,287.0
2012-07-07 20:00:00,2,1,7,20,0,5,1.0,0.9,0.37,0.1642,276.0
2012-07-07 21:00:00,2,1,7,21,0,5,1.0,0.88,0.37,0.194,201.0
2012-07-07 22:00:00,2,1,7,22,0,5,1.0,0.84,0.59,0.194,220.0
2012-07-07 23:00:00,2,1,7,23,0,5,1.0,0.84,0.56,0.1642,148.0
2012-07-08 00:00:00,2,1,7,0,0,6,1.0,0.82,0.56,0.1343,147.0
2012-07-08 01:00:00,2,1,7,1,0,6,1.0,0.82,0.56,0.1045,124.0
2012-07-08 02:00:00,2,1,7,2,0,6,1.0,0.82,0.52,0.1045,70.0
2012-07-08 03:00:00,2,1,7,3,0,6,1.0,0.8,0.59,0.1045,35.0
2012-07-08 04:00:00,2,1,7,4,0,6,1.0,0.78,0.66,0.1045,13.0
2012-07-08 05:00:00,2,1,7,5,0,6,1.0,0.78,0.62,0.0,6.0
2012-07-08 06:00:00,2,1,7,6,0,6,1.0,0.78,0.7,0.1343,21.0
2012-07-08 07:00:00,2,1,7,7,0,6,1.0,0.8,0.66,0.0,52.0
2012-07-08 08:00:00,2,1,7,8,0,6,1.0,0.84,0.53,0.1343,130.0
2012-07-08 09:00:00,2,1,7,9,0,6,1.0,0.86,0.5,0.1045,242.0
2012-07-08 10:00:00,2,1,7,10,0,6,1.0,0.9,0.45,0.0,319.0
2012-07-08 11:00:00,2,1,7,11,0,6,1.0,0.92,0.42,0.2985,389.0
2012-07-08 12:00:00,2,1,7,12,0,6,1.0,0.92,0.42,0.194,376.0
2012-07-08 13:00:00,2,1,7,13,0,6,1.0,0.94,0.38,0.2537,337.0
2012-07-08 14:00:00,2,1,7,14,0,6,1.0,0.96,0.36,0.1642,312.0
2012-07-08 15:00:00,2,1,7,15,0,6,3.0,0.92,0.42,0.2836,298.0
2012-07-08 16:00:00,2,1,7,16,0,6,2.0,0.8,0.66,0.2239,291.0
2012-07-08 17:00:00,2,1,7,17,0,6,1.0,0.78,0.59,0.0,270.0
2012-07-08 18:00:00,2,1,7,18,0,6,1.0,0.78,0.62,0.1045,253.0
2012-07-08 19:00:00,2,1,7,19,0,6,1.0,0.78,0.62,0.1642,250.0
2012-07-08 20:00:00,2,1,7,20,0,6,1.0,0.76,0.7,0.0896,285.0
2012-07-08 21:00:00,2,1,7,21,0,6,1.0,0.76,0.7,0.1343,207.0
2012-07-08 22:00:00,2,1,7,22,0,6,3.0,0.74,0.7,0.0896,122.0
2012-07-08 23:00:00,2,1,7,23,0,6,3.0,0.68,0.83,0.0896,123.0
2012-07-09 00:00:00,2,1,7,0,0,0,2.0,0.68,0.89,0.0896,39.0
2012-07-09 01:00:00,2,1,7,1,0,0,3.0,0.7,0.89,0.1045,18.0
2012-07-09 02:00:00,2,1,7,2,0,0,3.0,0.7,0.89,0.194,5.0
2012-07-09 03:00:00,2,1,7,3,0,0,3.0,0.7,0.89,0.194,5.0
2012-07-09 04:00:00,2,1,7,4,0,0,3.0,0.66,0.89,0.3881,2.0
2012-07-09 05:00:00,2,1,7,5,0,0,2.0,0.66,0.83,0.2239,28.0
2012-07-09 06:00:00,2,1,7,6,0,0,3.0,0.64,0.89,0.2537,92.0
2012-07-09 07:00:00,2,1,7,7,0,0,3.0,0.66,0.83,0.2239,230.0
2012-07-09 08:00:00,2,1,7,8,0,0,2.0,0.66,0.83,0.1642,455.0
2012-07-09 09:00:00,2,1,7,9,0,0,2.0,0.66,0.83,0.1642,363.0
2012-07-09 10:00:00,2,1,7,10,0,0,2.0,0.66,0.83,0.194,175.0
2012-07-09 11:00:00,2,1,7,11,0,0,2.0,0.72,0.62,0.1343,216.0
2012-07-09 12:00:00,2,1,7,12,0,0,2.0,0.74,0.58,0.1343,266.0
2012-07-09 13:00:00,2,1,7,13,0,0,2.0,0.76,0.55,0.2537,255.0
2012-07-09 14:00:00,2,1,7,14,0,0,2.0,0.74,0.55,0.2537,242.0
2012-07-09 15:00:00,2,1,7,15,0,0,2.0,0.76,0.45,0.2239,280.0
2012-07-09 16:00:00,2,1,7,16,0,0,1.0,0.78,0.4,0.2836,413.0
2012-07-09 17:00:00,2,1,7,17,0,0,1.0,0.78,0.4,0.1642,849.0
2012-07-09 18:00:00,2,1,7,18,0,0,1.0,0.76,0.48,0.1343,872.0
2012-07-09 19:00:00,2,1,7,19,0,0,1.0,0.74,0.55,0.1642,631.0
2012-07-09 20:00:00,2,1,7,20,0,0,2.0,0.74,0.55,0.1045,447.0
2012-07-09 21:00:00,2,1,7,21,0,0,2.0,0.74,0.55,0.0896,331.0
2012-07-09 22:00:00,2,1,7,22,0,0,2.0,0.72,0.58,0.1045,224.0
2012-07-09 23:00:00,2,1,7,23,0,0,2.0,0.7,0.65,0.1045,131.0
2012-07-10 00:00:00,2,1,7,0,0,1,1.0,0.7,0.7,0.0896,69.0
2012-07-10 01:00:00,2,1,7,1,0,1,1.0,0.7,0.74,0.1343,15.0
2012-07-10 02:00:00,2,1,7,2,0,1,1.0,0.7,0.74,0.1343,16.0
